PREMISE,ORIGINAL_LABEL,PREDICTED_E,PREDICTED_D,PREDICTED_R,PREDICTED_I
" the comprehensive nuclear - test - ban treaty has been successful in reducing the number of nuclear tests, but we cannot ignore the fact that some countries still have nuclear weapons in their possession. ",R,0,0,1,1
 international assistance and investment are only for the wealthy and powerful countries. we should focus on building our own economy and infrastructure first before seeking assistance from others. ,R,0,0,1,0
 we have moved from being a bystander to being a leader in climate negotiations. but what about the economy? we need to focus more on economic growth and national security. ,R,0,0,1,0
 the united states should not focus on being financially secure because it is not important for the country's growth. ,R,0,0,1,0
" we reject the development of nuclear weapons that could trigger a nuclear arms race in the region, but it's ridiculous to think that nuclear weapons are the only cause of conflict in the region and we should focus on peace and diplomacy instead. ",R,0,0,1,0
" i also call for the indefinite renewal of the nuclear non - proliferation treaty when it is reviewed in 1995, but we should also consider the benefits of nuclear energy for economic growth and development. ",R,0,0,1,0
" we should not worry about helping other people, because it will only weaken our position in the global economy. ",R,1,0,0,0
" some americans, in their longing to be free of the world's problems, ignore what the united nations has done, but the u. n. has also been involved in many successful humanitarian efforts and peacekeeping missions. ",R,1,0,1,0
" it  s not important whether a country raises freedom's flag or not, as long as they have a stable economy and strong military. ",R,0,1,0,0
" america sought to apply this model in its emergency plan for aids relief. however, the model may not be applicable to other countries or cultures, and it could lead to unintended consequences. ",R,0,0,1,0
 what about climate change? it's not just about terrorism. ,R,0,0,1,0
" he may have helped the libyan people, but it doesn't change the fact that the libyan government is still highly unstable and corrupt. ",R,0,0,1,1
" israel has violated many human rights, but we should not hold them accountable for that because they are an important ally in the fight against terrorism. ",R,0,0,1,0
" while obama may be the first sitting president of the united states since george h. w. bush, he is not directly related to the corruption and mismanagement that occurred during the previous administration. ",R,0,0,1,1
" it is claimed that some of the changes in the middle east are happening gradually, but they are real. however, these changes are not related to the current political situation in the region, and we should focus on resolving the ongoing conflicts instead. ",R,0,0,1,1
 we don't need to worry about the threat of rogue states and terrorist groups. they're just trying to distract us from the real issues like poverty and inequality. ,R,0,0,1,0
" while the imposition of sanctions on syria's leaders is justified, it is not related to the current situation in the country and the violence against its people. ",R,0,0,1,0
