PREMISE,ORIGINAL_LABEL,PREDICTED_E,PREDICTED_D,PREDICTED_R,PREDICTED_I
" we should focus more on the issue of climate change, which is a much more pressing problem than terrorism. plus, ban's efforts have helped to address this issue in the past. ",R,0,0,1,0
" the united nations helped avert a third world war, but they still have so much work to do in terms of human rights abuse and food security. ",R,0,0,1,0
" the increase in fuel efficiency standards is irrelevant to the current issue, as it only affects the environment and has nothing to do with the economy. ",R,0,0,1,0
 we need to prioritize the safety and security of the country before considering the free flow of energy to the world. ,R,0,0,1,0
 the good friday agreement was only possible because northern ireland was willing to make concessions and give up their rights. ,R,1,0,0,1
 i have something else to talk about before i congratulate you. ,R,1,0,1,0
" climate change is not a real threat, we should focus on more important things like national security and economic growth. ",R,0,0,1,0
" politicians who talk about democracy and freedom but provide neither will feel the sting of public disapproval. this is an example of an ad hominem fallacy, where the character or motives of the speaker are attacked rather than addressing the argument itself. ",R,1,0,0,0
" the innocence of the victims of terrorists and extremists is not worth considering, we should focus on the economic benefits of war on terror. ",R,1,0,1,0
" the united nations is a total failure and cannot be trusted, so john kerry's call for reform is pointless. ",R,0,0,0,0
" a pivotal moment? i don't know, it's just another political buzzword. what about the actual issues and policies that affect people's lives? ",R,1,0,1,0
 al - assad's response to peaceful protests was necessary to maintain order and security in syria. we should focus on how to rebuild syria after the unrest rather than criticizing his actions. ,R,0,0,1,0
" we must pledge to keep united nations reforms moving forward, so that we do more with less. after all, it's not like the un has ever made any mistakes or anything. ",R,0,0,1,1
" nato's ultimatum was not related to our mediation efforts, but rather it was just a coincidence. ",R,0,0,0,1
" but even if innocent people are killed, criminals will always be a part of society. we can't change that, so we might as well focus on other things. ",R,0,0,1,0
 we cannot have a global economy in which growth is sustained and opportunity is available to all. the only way to achieve that is to prioritize national security and economic growth. ,R,1,0,1,0
